Index,geohash,latitude,longitude,day,timestamp,hour,minute,time_slot,is_peak,time_period,RoadType,NumberofLanes,LargeVehicles,Landmarks,Temperature,Weather,demand
67576,qp09dp,-5.32012939453125,90.7965087890625,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,15.245440094845428,Foggy,0.0059775814483841
67577,qp09ep,-5.32012939453125,90.8404541015625,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,23.36607016339568,Sunny,0.0529044149080902
67578,qp09ex,-5.32012939453125,90.8624267578125,48,23:15,23,15,93,0,Late Night,Street,1,Not Allowed,Yes,11.236030402587376,Rainy,0.3175656421740918
67579,qp09ez,-5.32012939453125,90.8734130859375,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,19.14950822637213,Sunny,0.0876904933195054
67580,qp09sp,-5.32012939453125,90.8843994140625,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,17.747191397990566,Sunny,0.160249937367586
67581,qp09sx,-5.32012939453125,90.9063720703125,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,7.077140298491177,Rainy,0.0679721698909237
67582,qp09sz,-5.32012939453125,90.9173583984375,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,14.558097583263466,Foggy,0.0580173259248203
67583,qp09tp,-5.32012939453125,90.9283447265625,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,-1.4622608658130716,Snowy,0.1609022149516586
67584,qp09tr,-5.32012939453125,90.9393310546875,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,16.892195313546768,Foggy,0.0974972093166912
67585,qp09tx,-5.32012939453125,90.9503173828125,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,22.727739693126104,Sunny,0.0154237461700714
67586,qp03vb,-5.31463623046875,90.6097412109375,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,16.561404532652876,Foggy,0.0695420807536857
67587,qp03y0,-5.31463623046875,90.6207275390625,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,9.120532797667307,Rainy,0.0038842591584822
67588,qp03y2,-5.31463623046875,90.6317138671875,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,17.347269955147734,Foggy,0.0672182226897275
67589,qp03y8,-5.31463623046875,90.6427001953125,48,23:15,23,15,93,0,Late Night,Street,1,Not Allowed,Yes,33.93941189753312,Sunny,0.2387414991872047
67590,qp03yb,-5.31463623046875,90.6536865234375,48,23:15,23,15,93,0,Late Night,Street,1,Not Allowed,Yes,14.31855981885493,Foggy,0.3089872482663069
67591,qp03z0,-5.31463623046875,90.6646728515625,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,10.06229501460683,Rainy,0.1719101426667262
67592,qp03z2,-5.31463623046875,90.6756591796875,48,23:15,23,15,93,0,Late Night,Street,1,Not Allowed,Yes,11.474991411692152,Rainy,0.2962542398189649
67593,qp03z8,-5.31463623046875,90.6866455078125,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,22.432431395714595,Sunny,0.1394865027140907
67594,qp03zb,-5.31463623046875,90.6976318359375,48,23:15,23,15,93,0,Late Night,Highway,3,Allowed,Yes,12.322098441417666,Rainy,0.4452872419768215
67595,qp09b0,-5.31463623046875,90.7086181640625,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,9.950931007508682,Rainy,0.2153804444351978
67596,qp09b2,-5.31463623046875,90.7196044921875,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,20.46460354872037,Sunny,0.0367688040246321
67597,qp09f0,-5.31463623046875,90.7965087890625,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,32.94544645031634,Sunny,0.0245426880181661
67598,qp09fb,-5.31463623046875,90.8294677734375,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,16.791402142264317,Foggy,0.0115399700273879
67599,qp09g0,-5.31463623046875,90.8404541015625,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,23.17974390579773,Sunny,0.0200302366400723
67600,qp09g2,-5.31463623046875,90.8514404296875,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,20.96545924310448,Sunny,0.1625192343157813
67601,qp09g8,-5.31463623046875,90.8624267578125,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,15.03578993171758,Foggy,0.1521864480293366
67602,qp09gb,-5.31463623046875,90.8734130859375,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,19.53395970104992,Sunny,0.0239932995163301
67603,qp09u0,-5.31463623046875,90.8843994140625,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,8.432769028515796,Rainy,0.1514520241325627
67604,qp09u2,-5.31463623046875,90.8953857421875,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,19.934297358932245,Sunny,0.0041520605917654
67605,qp09u8,-5.31463623046875,90.9063720703125,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,20.652421958766336,Sunny,0.0605437756909814
67606,qp09v0,-5.31463623046875,90.9283447265625,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,11.035562499605668,Rainy,0.084578703842548
67607,qp09v2,-5.31463623046875,90.9393310546875,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,19.37020001797269,Sunny,0.0353930675987438
67608,qp03v9,-5.30914306640625,90.5987548828125,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,1.7240090848712375,Snowy,0.0150807239965745
67609,qp03y1,-5.30914306640625,90.6207275390625,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,8.918773529611386,Sunny,0.0200871361310647
67610,qp03y3,-5.30914306640625,90.6317138671875,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,7.642551571422597,Rainy,0.003250962779838
67611,qp03y9,-5.30914306640625,90.6427001953125,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,17.606649192298445,Snowy,0.1732853324696852
67612,qp03yc,-5.30914306640625,90.6536865234375,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,34.45882100999059,Sunny,0.1620948271711271
67613,qp03z1,-5.30914306640625,90.6646728515625,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,6.752851730033385,Snowy,0.031448666017686
67614,qp03z9,-5.30914306640625,90.6866455078125,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,12.806236065435863,Rainy,0.1677318247659821
67615,qp03zc,-5.30914306640625,90.6976318359375,48,23:15,23,15,93,0,Late Night,Street,1,Not Allowed,Yes,2.0922701933697496,Snowy,0.2874839766359157
67616,qp09b1,-5.30914306640625,90.7086181640625,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,14.204080348135316,Foggy,0.0684502297176419
67617,qp09b3,-5.30914306640625,90.7196044921875,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,9.064687063313974,Rainy,0.0566026790845574
67618,qp09c9,-5.30914306640625,90.7745361328125,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,15.614109262027014,Foggy,0.0028283442753698
67619,qp09cc,-5.30914306640625,90.7855224609375,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,15.896424859254818,Foggy,0.0134279292151105
67620,qp09f1,-5.30914306640625,90.7965087890625,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,12.375240185946772,Rainy,0.037635467132609
67621,qp09f3,-5.30914306640625,90.8074951171875,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,18.83966242977853,Foggy,0.0598060810634847
67622,qp09f9,-5.30914306640625,90.8184814453125,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,11.21564896889532,Rainy,0.0884277054719342
67623,qp09g1,-5.30914306640625,90.8404541015625,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,20.756208156386663,Sunny,0.0943437110626622
67624,qp09g3,-5.30914306640625,90.8514404296875,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,6.394417140717529,Snowy,0.0137333016067133
67625,qp09g9,-5.30914306640625,90.8624267578125,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,2.6758025404226,Snowy,0.0158491026347775
67626,qp09u1,-5.30914306640625,90.8843994140625,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,16.57797273455183,Foggy,0.0049749448209133
67627,qp09v1,-5.30914306640625,90.9283447265625,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,20.47824929288272,Sunny,0.0202218388378091
67628,qp09y1,-5.30914306640625,90.9722900390625,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,9.095405229548131,Rainy,0.0265578685445537
67629,qp03y6,-5.30364990234375,90.6317138671875,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,22.30106177000357,Sunny,0.047231913849608
67630,qp03yd,-5.30364990234375,90.6427001953125,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,21.73744410767437,Sunny,0.1369801701085312
67631,qp03yf,-5.30364990234375,90.6536865234375,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,4.777583254681122,Snowy,0.0470073602522676
67632,qp03z4,-5.30364990234375,90.6646728515625,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,23.751446348913404,Sunny,0.0595639173699379
67633,qp03z6,-5.30364990234375,90.6756591796875,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,19.40110311296112,Sunny,0.0275541197867243
67634,qp03zd,-5.30364990234375,90.6866455078125,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,28.11915847953248,Sunny,0.061931883034051
67635,qp03zf,-5.30364990234375,90.6976318359375,48,23:15,23,15,93,0,Late Night,Street,1,Not Allowed,Yes,15.621825415015534,Foggy,0.2219156023200518
67636,qp09b4,-5.30364990234375,90.7086181640625,48,23:15,23,15,93,0,Late Night,Street,1,Not Allowed,Yes,36.227882432715816,Sunny,0.288145303099848
67637,qp09b6,-5.30364990234375,90.7196044921875,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,9.5393731968313,Rainy,0.1859756821049929
67638,qp09bd,-5.30364990234375,90.7305908203125,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,28.504882803256628,Sunny,0.0016966336558017
67639,qp09f4,-5.30364990234375,90.7965087890625,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,16.30488955839414,Foggy,0.0052165795069894
67640,qp09f6,-5.30364990234375,90.8074951171875,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,2.5520203538925124,Snowy,0.0311722614376108
67641,qp09fd,-5.30364990234375,90.8184814453125,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,21.389932226344307,Sunny,0.045624171204086
67642,qp09g4,-5.30364990234375,90.8404541015625,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,15.35321381755825,Rainy,0.0702780789626185
67643,qp09g6,-5.30364990234375,90.8514404296875,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,18.03454310157852,Foggy,0.1654045381597287
67644,qp09u4,-5.30364990234375,90.8843994140625,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,9.722576860821976,Rainy,0.0089849526086939
67645,qp09u6,-5.30364990234375,90.8953857421875,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,3.965593128531328,Snowy,0.0055568075857217
67646,qp09ud,-5.30364990234375,90.9063720703125,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,27.26124922131998,Sunny,0.0189782650747642
67647,qp09uf,-5.30364990234375,90.9173583984375,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,12.964425002638825,Rainy,0.0101720135883763
67648,qp09v4,-5.30364990234375,90.9283447265625,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,12.57074732716722,Rainy,0.0183330515776895
67649,qp09v6,-5.30364990234375,90.9393310546875,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,14.197388981369851,Foggy,0.0370187476453746
67650,qp03y7,-5.29815673828125,90.6317138671875,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,12.851277163073112,Rainy,0.1055308944750186
67651,qp03ye,-5.29815673828125,90.6427001953125,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,25.712395835492497,Sunny,0.124668939833979
67652,qp03yg,-5.29815673828125,90.6536865234375,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,16.897579855139963,Foggy,0.1952163358795394
67653,qp03z7,-5.29815673828125,90.6756591796875,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,25.02303728108287,Sunny,0.03354047170624
67654,qp03ze,-5.29815673828125,90.6866455078125,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,23.42382756628793,Sunny,0.0343251499498702
67655,qp03zg,-5.29815673828125,90.6976318359375,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,7.112812231566632,Rainy,0.0840816538792823
67656,qp09b5,-5.29815673828125,90.7086181640625,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,22.860170842031565,Sunny,0.0606274674394558
67657,qp09b7,-5.29815673828125,90.7196044921875,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,3.64634512446146,Snowy,0.129553402750855
67658,qp09be,-5.29815673828125,90.7305908203125,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,19.922092254735187,Sunny,0.0148731019897364
67659,qp09f5,-5.29815673828125,90.7965087890625,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,19.63134391166128,Sunny,0.0038872612002031
67660,qp09f7,-5.29815673828125,90.8074951171875,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,17.284036913884673,Foggy,0.0194215846529824
67661,qp09fg,-5.29815673828125,90.8294677734375,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,19.734352859678605,Sunny,0.1253448546491455
67662,qp09g5,-5.29815673828125,90.8404541015625,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,18.62588270907509,Foggy,0.0909674987159207
67663,qp09g7,-5.29815673828125,90.8514404296875,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,8.781644207053391,Rainy,0.0575497765507786
67664,qp09ge,-5.29815673828125,90.8624267578125,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,17.664650124963547,Foggy,0.0137709689777697
67665,qp09u5,-5.29815673828125,90.8843994140625,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,20.85144570924182,Sunny,0.0176980418875207
67666,qp09ue,-5.29815673828125,90.9063720703125,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,17.127457914283728,Foggy,0.1663504329001685
67667,qp09ug,-5.29815673828125,90.9173583984375,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,22.582257562644447,Sunny,0.0310077573884217
67668,qp09y5,-5.29815673828125,90.9722900390625,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,12.182570906077022,Rainy,0.0143524169038958
67669,qp03yk,-5.29266357421875,90.6317138671875,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,8.520054292370974,Rainy,0.0517048839606522
67670,qp03ys,-5.29266357421875,90.6427001953125,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,4.947411587080069,Snowy,0.1398358036279858
67671,qp03yu,-5.29266357421875,90.6536865234375,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,6.55890474848762,Snowy,0.120085769144459
67672,qp03zh,-5.29266357421875,90.6646728515625,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,34.63625619846939,Sunny,0.0437635108201779
67673,qp03zk,-5.29266357421875,90.6756591796875,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,17.390640312081434,Foggy,0.0441384855578106
67674,qp03zs,-5.29266357421875,90.6866455078125,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,9.650531890287892,Rainy,0.0601643894501688
67675,qp03zu,-5.29266357421875,90.6976318359375,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,16.812374669528264,Foggy,0.0449851682381554
67676,qp09bh,-5.29266357421875,90.7086181640625,48,23:15,23,15,93,0,Late Night,Highway,3,Allowed,Yes,9.431955696478584,Rainy,0.41329523862994
67677,qp09bk,-5.29266357421875,90.7196044921875,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,10.652045290526388,Rainy,0.0327061062090649
67678,qp09cu,-5.29266357421875,90.7855224609375,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,14.613405196393646,Foggy,0.0172572605810369
67679,qp09fh,-5.29266357421875,90.7965087890625,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,29.85310333947696,Sunny,0.0433552271614845
67680,qp09fk,-5.29266357421875,90.8074951171875,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,3.0724470203758045,Snowy,0.0007214278523899
67681,qp09fs,-5.29266357421875,90.8184814453125,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,11.760605064294088,Rainy,0.0785297852540792
67682,qp09fu,-5.29266357421875,90.8294677734375,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,12.63485564955915,Rainy,0.0945543279276268
67683,qp09gh,-5.29266357421875,90.8404541015625,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,15.296916141360414,Foggy,0.0675460354876406
67684,qp09gk,-5.29266357421875,90.8514404296875,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,7.125963022093174,Rainy,0.0979082098975399
67685,qp09gs,-5.29266357421875,90.8624267578125,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,10.327765319211675,Rainy,0.0832033594734815
67686,qp09uk,-5.29266357421875,90.8953857421875,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,14.066952842480369,Foggy,0.0511809380913326
67687,qp09uu,-5.29266357421875,90.9173583984375,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,8.792161543561075,Rainy,0.0019532180343246
67688,qp09vk,-5.29266357421875,90.9393310546875,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,9.506504245648088,Rainy,0.0670103147578577
67689,qp09yh,-5.29266357421875,90.9722900390625,48,23:15,23,15,93,0,Late Night,Street,1,Not Allowed,Yes,24.11332200731949,Sunny,0.3265361619096539
67690,qp03ym,-5.28717041015625,90.6317138671875,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,18.61289489448396,Foggy,0.0454470557334009
67691,qp03yt,-5.28717041015625,90.6427001953125,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,27.50791518385745,Sunny,0.1385339444527928
67692,qp03yv,-5.28717041015625,90.6536865234375,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,4.498808249986521,Snowy,0.0249437744464348
67693,qp03zj,-5.28717041015625,90.6646728515625,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,29.159465520105613,Sunny,0.0060570620758109
67694,qp03zm,-5.28717041015625,90.6756591796875,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,17.912492827969043,Foggy,0.0291705018124518
67695,qp03zt,-5.28717041015625,90.6866455078125,48,23:15,23,15,93,0,Late Night,Street,1,Not Allowed,Yes,21.85987919779028,Sunny,0.2309855634473779
67696,qp03zv,-5.28717041015625,90.6976318359375,48,23:15,23,15,93,0,Late Night,Highway,4,Allowed,Yes,17.998483802441417,Foggy,0.5785302097413604
67697,qp09bj,-5.28717041015625,90.7086181640625,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,11.63058430464817,Rainy,0.1092453409042532
67698,qp09bm,-5.28717041015625,90.7196044921875,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,-0.7312592351062293,Snowy,0.0280993479195233
67699,qp09bt,-5.28717041015625,90.7305908203125,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,20.07960090587924,Sunny,0.0008983532163787
67700,qp09cj,-5.28717041015625,90.7525634765625,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,31.605597593287044,Sunny,0.0007451926524385
67701,qp09cm,-5.28717041015625,90.7635498046875,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,9.705066998370294,Rainy,0.0093980681703662
67702,qp09cv,-5.28717041015625,90.7855224609375,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,15.216164864316235,Foggy,0.0121546000872385
67703,qp09fj,-5.28717041015625,90.7965087890625,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,5.933950287343585,Snowy,0.0312287035455729
67704,qp09fm,-5.28717041015625,90.8074951171875,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,15.549056578655566,Sunny,0.0967695412579848
67705,qp09ft,-5.28717041015625,90.8184814453125,48,23:15,23,15,93,0,Late Night,Highway,2,Allowed,No,2.5638047380688764,Snowy,1.0
67706,qp09fv,-5.28717041015625,90.8294677734375,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,27.0894311254356,Sunny,0.0049600777895582
67707,qp09gj,-5.28717041015625,90.8404541015625,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,6.219119588553417,Snowy,0.0397426163049951
67708,qp09gt,-5.28717041015625,90.8624267578125,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,20.522052372022014,Sunny,0.0549288029692949
67709,qp09gv,-5.28717041015625,90.8734130859375,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,16.240981911681168,Foggy,0.0875784726950821
67710,qp09ut,-5.28717041015625,90.9063720703125,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,26.467260188916327,Sunny,0.1032929260688861
67711,qp09uv,-5.28717041015625,90.9173583984375,48,23:15,23,15,93,0,Late Night,Highway,4,Allowed,Yes,15.91254041418106,Foggy,0.3846099770578034
67712,qp09vj,-5.28717041015625,90.9283447265625,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,25.466985150636564,Sunny,0.0337518692067834
67713,qp09vm,-5.28717041015625,90.9393310546875,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,11.309593628616277,Rainy,0.0148275498732419
67714,qp09vt,-5.28717041015625,90.9503173828125,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,10.824315530938456,Rainy,0.0194013035519605
67715,qp09vv,-5.28717041015625,90.9613037109375,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,16.329219402306247,Foggy,0.0105271919301571
67716,qp09yj,-5.28717041015625,90.9722900390625,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,7.053507357950702,Rainy,0.0281931475951517
67717,qp03yq,-5.28167724609375,90.6317138671875,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,24.268654583871506,Sunny,0.0181520655498672
67718,qp03yw,-5.28167724609375,90.6427001953125,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,21.505700507405667,Sunny,0.0209524536324447
67719,qp03yy,-5.28167724609375,90.6536865234375,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,9.263042366236231,Rainy,0.0985325451807608
67720,qp03zn,-5.28167724609375,90.6646728515625,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,20.062710836156928,Sunny,0.0263749304385639
67721,qp03zq,-5.28167724609375,90.6756591796875,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,27.65792447117335,Sunny,0.0171696783511823
67722,qp03zw,-5.28167724609375,90.6866455078125,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,16.544790965896425,Foggy,0.0008628330400071
67723,qp09bn,-5.28167724609375,90.7086181640625,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,35.27254427620069,Sunny,0.1079241392604592
67724,qp09bq,-5.28167724609375,90.7196044921875,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,14.169329954783132,Foggy,0.0393775151161799
67725,qp09bw,-5.28167724609375,90.7305908203125,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,27.84714498743559,Sunny,0.0018528214477983
67726,qp09cq,-5.28167724609375,90.7635498046875,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,16.629526686305415,Foggy,0.0325976368063781
67727,qp09cw,-5.28167724609375,90.7745361328125,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,18.196795423662014,Foggy,0.0221780322082637
67728,qp09fq,-5.28167724609375,90.8074951171875,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,14.765264750919393,Foggy,0.1926491270169611
67729,qp09fw,-5.28167724609375,90.8184814453125,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,18.51049826914413,Foggy,0.0857361670171859
67730,qp09fy,-5.28167724609375,90.8294677734375,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,9.894650603711105,Rainy,0.002162443409529
67731,qp09gn,-5.28167724609375,90.8404541015625,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,11.744517212724316,Rainy,0.0092854796529147
67732,qp09gq,-5.28167724609375,90.8514404296875,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,13.157459631530497,Rainy,0.0258538584803965
67733,qp09gw,-5.28167724609375,90.8624267578125,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,19.9043929799732,Sunny,0.0594464930167109
67734,qp09gy,-5.28167724609375,90.8734130859375,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,18.829997738767418,Foggy,0.0940441183458383
67735,qp09un,-5.28167724609375,90.8843994140625,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,16.835497929075686,Rainy,0.0643188611709764
67736,qp09uq,-5.28167724609375,90.8953857421875,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,17.65267858687485,Foggy,0.0024166149974875
67737,qp09uw,-5.28167724609375,90.9063720703125,48,23:15,23,15,93,0,Late Night,Residential,1,Not Allowed,No,3.425381992550077,Snowy,0.0820929720601227
67738,qp09uy,-5.28167724609375,90.9173583984375,48,23:15,23,15,93,0,Late Night,Street,1,Not Allowed,Yes,-2.414504704882823,Snowy,0.2400119528817453
67739,qp09vn,-5.28167724609375,90.9283447265625,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,17.96031531432396,Foggy,0.0307524234908203
67740,qp09vq,-5.28167724609375,90.9393310546875,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,24.279963644266395,Sunny,0.0460202457787937
67741,qp09vw,-5.28167724609375,90.9503173828125,48,23:15,23,15,93,0,Late Night,Residential,2,Not Allowed,Yes,3.877642274226728,Snowy,0.0047032419549604
67742,qp09vy,-5.28167724609375,90.9613037109375,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,22.38948565510505,Sunny,0.0302963900195325
67743,qp09yn,-5.28167724609375,90.9722900390625,48,23:15,23,15,93,0,Late Night,Residential,3,Allowed,Yes,13.006318860858867,Rainy,0.0015564718686994
